,name,resource,category,homepage,description,projectrank,show,license,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,recent_commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,github_release_downloads,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
152,MODNet,,rep-eng,https://github.com/ppdebreuck/modnet,MODNet: a framework for machine learning materials properties.,15,True,MIT,"['pretrained', 'small-data', 'transfer-learning']",ppdebreuck/modnet,https://github.com/ppdebreuck/modnet,2020-03-13 07:39:21,2025-05-02 11:38:28.000,2025-05-02 10:11:44,291.0,34.0,6.0,202.0,32.0,32.0,104.0,2025-03-19 14:30:12.000,0.4.5,22.0,11.0,,,,11.0,11.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
153,MLIPX - Machine-Learned Interatomic Potential eXploration,,ml-iap,https://github.com/basf/mlipx,Machine-Learned Interatomic Potential eXploration (mlipx) is designed at BASF for evaluating machine-learned..,15,True,MIT,"['benchmarking', 'visualization', 'workflows']",basf/mlipx,https://github.com/basf/mlipx,2024-10-18 08:48:26,2026-01-28 13:30:02.000,2025-10-16 08:44:53,84.0,7.0,4.0,75.0,6.0,12.0,96.0,2025-06-09 19:11:53.000,0.1.5,6.0,5.0,mlipx,,,6.0,6.0,https://pypi.org/project/mlipx,2025-06-09 19:12:05.000,,5359.0,5359.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
154,Featomic,,rep-eng,https://github.com/metatensor/featomic,Computing representations for atomistic machine learning.,15,True,BSD-3-Clause,"['lang-rust', 'lang-cpp']",metatensor/featomic,https://github.com/metatensor/featomic,2020-09-24 14:28:34,2026-02-04 12:59:33.000,2026-02-04 12:52:12,695.0,18.0,5.0,340.0,41.0,45.0,77.0,2026-02-03 15:03:53.000,featomic-torch-v0.7.3,15.0,18.0,,,10.0,,,,,,,59.0,,,,2.0,,,,,,,,827.0,,,,,,,,,,,,,
155,Q-stack,,ml-dft,https://github.com/lcmd-epfl/Q-stack,Stack of codes for dedicated pre- and post-processing tasks for Quantum Machine Learning (QML).,15,True,MIT,"['excited-states', 'general-tool']",lcmd-epfl/Q-stack,https://github.com/lcmd-epfl/Q-stack,2021-10-20 15:33:26,2026-02-11 13:57:59.000,2026-01-28 11:06:55,708.0,7.0,3.0,84.0,7.0,48.0,18.0,2025-12-09 16:05:19.000,0.1.0+2025.12.09,2.0,8.0,,,66.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
156,benchmarking-gnns,,rep-learn,https://github.com/graphdeeplearning/benchmarking-gnns,Repository for benchmarking graph neural networks (JMLR 2023).,14,False,MIT,"['single-paper', 'benchmarking']",graphdeeplearning/benchmarking-gnns,https://github.com/graphdeeplearning/benchmarking-gnns,2020-03-03 03:42:50,2023-06-22 04:03:53.000,2022-05-10 13:22:20,45.0,458.0,56.0,21.0,8.0,63.0,2650.0,,,,6.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
157,GT4SD - Generative Toolkit for Scientific Discovery,,community,https://huggingface.co/GT4SD,Gradio apps of generative models in GT4SD.,14,True,MIT,"['generative', 'pretrained', 'drug-discovery', 'model-repository']",GT4SD/gt4sd-core,https://github.com/GT4SD/gt4sd-core,2022-02-11 19:06:58,2025-09-18 07:23:50.000,2025-09-18 07:05:12,304.0,77.0,15.0,154.0,14.0,108.0,369.0,2025-07-27 11:29:58.000,1.5.0,60.0,20.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
158,Neural Force Field,,ml-iap,https://github.com/learningmatter-mit/NeuralForceField,Neural Network Force Field based on PyTorch.,14,True,MIT,['pretrained'],learningmatter-mit/NeuralForceField,https://github.com/learningmatter-mit/NeuralForceField,2020-10-04 15:17:41,2026-02-10 19:51:23.000,2026-02-10 19:51:22,3231.0,61.0,6.0,19.0,5.0,18.0,284.0,2024-05-29 21:15:00.000,1.0.0,1.0,45.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
159,SLICES and MatterGPT,,generative,https://github.com/xiaohang007/SLICES,"SLICES: An Invertible, Invariant, and String-based Crystal Representation [2023, Nature Communications] MatterGPT,..",14,True,LGPL-2.1,"['rep-eng', 'language-models', 'transformer', 'materials-discovery', 'structure-prediction']",xiaohang007/SLICES,https://github.com/xiaohang007/SLICES,2023-04-27 04:01:11,2026-01-23 06:58:25.000,2026-01-23 06:58:20,246.0,53.0,2.0,4.0,4.0,13.0,140.0,2025-10-18 05:36:33.000,3.2.0,25.0,2.0,slices,,4.0,6.0,5.0,https://pypi.org/project/slices,2025-10-14 05:24:15.000,1.0,192.0,212.0,,,,2.0,xiaohang07/slices,https://hub.docker.com/r/xiaohang07/slices,2025-10-14 05:36:47.858856,1.0,705.0,,,,,,,,,,,,,,,,
160,OpenEquivariance,,math,https://github.com/PASSIONLab/OpenEquivariance,"OpenEquivariance: a fast, open-source GPU JIT kernel generator for the Clebsch-Gordon Tensor Product.",14,True,BSD-3-Clause,['rep-learn'],PASSIONLab/OpenEquivariance,https://github.com/PASSIONLab/OpenEquivariance,2024-07-28 05:02:35,2026-02-12 05:04:11.000,2026-02-12 05:04:07,207.0,9.0,7.0,140.0,4.0,28.0,128.0,2026-02-10 03:48:58.000,0.5.4,9.0,3.0,,,8.0,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
161,PMTransformer,,generative,https://github.com/hspark1212/MOFTransformer,"Universal Transfer Learning in Porous Materials, including MOFs.",14,False,MIT,"['transfer-learning', 'pretrained', 'transformer']",hspark1212/MOFTransformer,https://github.com/hspark1212/MOFTransformer,2021-12-11 06:30:12,2024-06-20 07:01:44.000,2024-06-20 06:57:57,410.0,18.0,3.0,127.0,,45.0,115.0,2024-06-20 07:02:24.000,2.2.0,17.0,2.0,moftransformer,,,9.0,8.0,https://pypi.org/project/moftransformer,2024-06-20 07:01:44.000,1.0,868.0,868.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
162,NNPOps,,ml-iap,https://github.com/openmm/NNPOps,High-performance operations for neural network potentials.,14,True,MIT,"['md', 'lang-cpp']",openmm/NNPOps,https://github.com/openmm/NNPOps,2020-09-10 21:02:00,2026-02-04 19:12:18.000,2026-02-04 19:12:18,99.0,19.0,6.0,71.0,28.0,37.0,102.0,2023-07-26 11:21:58.000,0.6,7.0,11.0,,conda-forge/nnpops,2.0,,,,,,,13617.0,https://anaconda.org/conda-forge/nnpops,2025-04-22 14:58:12.768,640040.0,2.0,,,,,,,,,,,,,,,,,,,,,
163,PyXtalFF,,ml-iap,https://github.com/MaterSim/PyXtal_FF,Machine Learning Interatomic Potential Predictions.,14,False,MIT,,MaterSim/PyXtal_FF,https://github.com/MaterSim/PyXtal_FF,2019-01-08 08:43:35,2024-02-15 16:12:06.000,2024-01-07 14:27:45,561.0,24.0,7.0,4.0,12.0,51.0,94.0,2023-06-09 17:17:24.000,0.2.3,19.0,9.0,pyxtal_ff,,,,,https://pypi.org/project/pyxtal_ff,2022-12-21 20:21:00.409,,108.0,108.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
164,Ultra-Fast Force Fields (UF3),,ml-iap,https://github.com/uf3/uf3,UF3: a python library for generating ultra-fast interatomic potentials.,14,False,Apache-2.0,,uf3/uf3,https://github.com/uf3/uf3,2021-10-01 13:21:44,2025-06-12 06:57:44.000,2024-10-04 15:08:06,731.0,27.0,7.0,86.0,19.0,32.0,70.0,2023-10-27 16:37:16.000,0.4.0,4.0,10.0,uf3,,,2.0,2.0,https://pypi.org/project/uf3,2023-10-27 16:37:16.000,,34.0,34.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
165,OpenQDC,,datasets,https://www.openqdc.io/,Repository of Quantum Datasets Publicly Available.,14,True,CC-BY-4.0,,valence-labs/openQDC,https://github.com/valence-labs/OpenQDC,2023-09-18 00:56:43,2025-06-19 12:08:44.000,2025-06-19 12:07:13,436.0,5.0,4.0,71.0,9.0,41.0,57.0,2024-08-09 20:48:47.000,0.1.2,3.0,10.0,openqdc,conda-forge/openqdc,,4.0,4.0,https://pypi.org/project/openqdc,2024-08-09 20:48:43.000,,104.0,226.0,https://anaconda.org/conda-forge/openqdc,2025-04-22 14:59:15.340,1963.0,2.0,,,,,,,,,,,,,,,,,,,,,
166,DP-GEN2,,active-learning,https://github.com/deepmodeling/dpgen2,2nd generation of the Deep Potential GENerator.,14,True,LGPL-3.0,"['ml-iap', 'md', 'workflows']",deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,2022-02-28 02:41:16,2026-02-05 04:57:36.000,2026-02-05 04:57:29,349.0,35.0,5.0,272.0,18.0,28.0,40.0,2023-01-28 03:43:25.000,0.0.7,7.0,19.0,,,5.0,6.0,6.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
167,xtal2png,,rep-learn,https://github.com/sparks-baird/xtal2png,Encode/decode a crystal structure to/from a grayscale PNG image for direct use with image-based machine learning..,14,False,MIT,['computer-vision'],sparks-baird/xtal2png,https://github.com/sparks-baird/xtal2png,2022-05-20 19:01:34,2023-10-04 00:53:43.000,2023-07-01 05:57:28,771.0,3.0,3.0,148.0,26.0,39.0,38.0,2023-02-04 01:27:08.864,0.6.1,24.0,6.0,xtal2png,,,,,https://pypi.org/project/xtal2png,2022-06-23 04:45:54.000,,172.0,172.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
168,Compositionally-Restricted Attention-Based Network (CrabNet),,rep-learn,https://github.com/sparks-baird/CrabNet,Predict materials properties using only the composition information!.,14,True,MIT,,sparks-baird/CrabNet,https://github.com/sparks-baird/CrabNet,2021-09-17 07:58:15,2025-06-04 19:17:34.000,2025-06-04 19:16:53,431.0,6.0,1.0,56.0,16.0,3.0,17.0,2025-06-04 19:17:34.000,2.0.9,37.0,6.0,crabnet,,,17.0,15.0,https://pypi.org/project/crabnet,2023-01-10 04:27:02.444,2.0,1354.0,1354.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
169,calorine,,ml-iap,https://gitlab.com/materials-modeling/calorine,A Python package for constructing and sampling neuroevolution potential models. https://doi.org/10.21105/joss.06264.,14,True,https://gitlab.com/materials-modeling/calorine/-/blob/master/LICENSE,,,,2021-04-23 16:12:56,2026-01-24 10:47:55.000,,,5.0,,,8.0,105.0,15.0,2024-07-26 09:35:09.000,2.3.1,18.0,,calorine,,,8.0,,https://pypi.org/project/calorine,2026-01-24 10:47:55.000,8.0,107019.0,107019.0,,,,2.0,,,,,,,,,,,,,,,,,,materials-modeling/calorine,https://gitlab.com/materials-modeling/calorine,,
170,Polynomials4ML.jl,,math,https://github.com/ACEsuit/Polynomials4ML.jl,"Polynomials for ML: fast evaluation, batching, differentiation.",14,True,MIT,['lang-julia'],ACEsuit/Polynomials4ML.jl,https://github.com/ACEsuit/Polynomials4ML.jl,2022-09-20 23:05:53,2025-12-29 18:36:08.000,2025-12-29 18:10:56,527.0,7.0,3.0,58.0,9.0,52.0,14.0,2025-12-29 18:32:59.000,0.5.8,30.0,12.0,,,15.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
171,Crystal Graph Convolutional Neural Networks (CGCNN),,rep-learn,https://github.com/txie-93/cgcnn,Crystal graph convolutional neural networks for predicting material properties.,13,False,MIT,,txie-93/cgcnn,https://github.com/txie-93/cgcnn,2018-03-14 20:41:21,2021-09-06 05:23:51.000,2021-09-06 05:23:38,25.0,327.0,23.0,9.0,20.0,21.0,820.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
172,AI for Science Resources,,community,https://github.com/divelab/AIRS/blob/main/Overview/resources.md,"List of resources for AI4Science research, including learning resources.",13,True,GPL-3.0 license,,divelab/AIRS,https://github.com/divelab/AIRS,2023-02-01 17:05:09,2026-02-10 01:15:37.000,2026-02-10 01:15:37,552.0,88.0,17.0,8.0,6.0,26.0,731.0,,,,36.0,,,7.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
173,QH9,,datasets,https://github.com/divelab/AIRS/tree/main/OpenDFT/QHBench/QH9,A Quantum Hamiltonian Prediction Benchmark.,13,True,CC-BY-NC-SA-4.0,['ml-dft'],divelab/AIRS,https://github.com/divelab/AIRS,2023-02-01 17:05:09,2026-02-10 01:15:37.000,2026-02-10 01:15:37,552.0,88.0,17.0,8.0,6.0,26.0,731.0,,,,36.0,,,7.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
174,Artificial Intelligence for Science (AIRS),,general-tool,https://github.com/divelab/AIRS,Artificial Intelligence Research for Science (AIRS).,13,True,GPL-3.0 license,"['rep-learn', 'generative', 'ml-iap', 'md', 'ml-dft', 'ml-wft', 'biomolecules']",divelab/AIRS,https://github.com/divelab/AIRS,2023-02-01 17:05:09,2026-02-10 01:15:37.000,2026-02-10 01:15:37,552.0,88.0,17.0,8.0,6.0,26.0,731.0,,,,36.0,,,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
175,QHNet,,ml-dft,https://github.com/divelab/AIRS/tree/main/OpenDFT/QHNet,Artificial Intelligence Research for Science (AIRS).,13,True,GPL-3.0,['rep-learn'],divelab/AIRS,https://github.com/divelab/AIRS,2023-02-01 17:05:09,2026-02-10 01:15:37.000,2026-02-10 01:15:37,552.0,88.0,17.0,8.0,6.0,26.0,731.0,,,,36.0,,,7.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
176,n2p2,,ml-iap,https://github.com/CompPhysVienna/n2p2,n2p2 - A Neural Network Potential Package.,13,True,GPL-3.0,['lang-cpp'],CompPhysVienna/n2p2,https://github.com/CompPhysVienna/n2p2,2018-07-25 12:29:17,2025-03-17 11:32:05.000,2025-03-17 11:03:50,542.0,87.0,12.0,55.0,78.0,86.0,241.0,2024-11-22 23:47:00.000,2.3.0,12.0,13.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
177,nablaDFT,,datasets,https://github.com/AIRI-Institute/nablaDFT,nablaDFT: Large-Scale Conformational Energy and Hamiltonian Prediction benchmark and dataset.,13,True,MIT,"['ml-dft', 'ml-wft', 'drug-discovery', 'ml-iap', 'benchmarking']",AIRI-Institute/nablaDFT,https://github.com/AIRI-Institute/nablaDFT,2022-08-18 15:46:09,2025-12-31 10:32:57.000,2025-12-31 10:32:44,390.0,25.0,3.0,29.0,3.0,25.0,227.0,2024-06-11 18:47:16.000,1.0,1.0,9.0,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
178,DMFF,,md,https://github.com/deepmodeling/DMFF,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,13,True,LGPL-3.0,['lang-cpp'],deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,2022-02-14 01:35:50,2026-01-15 00:09:26.000,2025-08-06 00:16:18,438.0,47.0,8.0,181.0,13.0,20.0,188.0,2023-11-09 14:32:37.000,1.0.0,4.0,17.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
179,Neural-Network-Models-for-Chemistry,,community,https://github.com/Eipgen/Neural-Network-Models-for-Chemistry,A collection of Neural Network Models for chemistry.,13,True,MIT,['rep-learn'],Eipgen/Neural-Network-Models-for-Chemistry,https://github.com/Eipgen/Neural-Network-Models-for-Chemistry,2022-05-23 06:35:09,2026-02-05 03:07:53.000,2026-02-05 03:07:52,276.0,24.0,7.0,24.0,1.0,1.0,184.0,2025-10-07 05:42:35.000,0.0.6,6.0,3.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
180,HamGNN,,ml-dft,https://github.com/QuantumLab-ZY/HamGNN,An E(3) equivariant Graph Neural Network for predicting electronic Hamiltonian matrix.,13,True,GPL-3.0,"['rep-learn', 'magnetism', 'lang-c']",QuantumLab-ZY/HamGNN,https://github.com/QuantumLab-ZY/HamGNN,2023-07-14 12:20:27,2026-01-29 08:34:41.000,2026-01-29 08:34:41,150.0,35.0,4.0,8.0,64.0,13.0,158.0,,,2.0,6.0,,,20.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
181,Psiflow,,md,https://github.com/molmod/psiflow,scalable molecular simulation.,13,True,MIT,"['ml-iap', 'active-learning', 'sampling']",molmod/psiflow,https://github.com/molmod/psiflow,2022-11-18 09:57:59,2025-10-13 09:05:46.000,2025-09-29 12:18:17,962.0,15.0,3.0,26.0,12.0,46.0,140.0,2025-10-14 13:17:59.000,4.0.0-final,11.0,5.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
182,MLatom,,general-tool,https://github.com/dralgroup/mlatom,AI-enhanced computational chemistry.,13,True,MIT,"['uip', 'ml-iap', 'md', 'ml-dft', 'ml-esm', 'transfer-learning', 'active-learning', 'spectroscopy', 'structure-optimization']",dralgroup/mlatom,https://github.com/dralgroup/mlatom,2023-08-16 13:47:48,2025-12-26 08:20:20.000,2025-12-26 08:20:20,110.0,17.0,3.0,39.0,3.0,5.0,131.0,2025-11-14 06:41:01.000,3.19.1,36.0,6.0,mlatom,,2.0,,,https://pypi.org/project/mlatom,2025-12-26 06:53:54.000,,365.0,365.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
183,PiNN,,ml-iap,https://github.com/Teoroo-CMC/PiNN,A Python library for building atomic neural networks.,13,True,BSD-3-Clause,,Teoroo-CMC/PiNN,https://github.com/Teoroo-CMC/PiNN,2019-10-04 08:13:18,2026-01-22 12:05:17.000,2025-12-22 21:33:39,194.0,38.0,5.0,34.0,1.0,6.0,123.0,2019-10-09 09:21:30.000,0.3.0,1.0,6.0,,,10.0,,,,,,,8.0,,,,2.0,teoroo/pinn,https://hub.docker.com/r/teoroo/pinn,2025-12-22 21:59:26.149927,,643.0,,,,,,,,,,,,,,,,
184,hippynn,,rep-learn,https://github.com/lanl/hippynn,python library for atomistic machine learning.,13,True,https://github.com/lanl/hippynn/blob/main/LICENSE.txt,['workflows'],lanl/hippynn,https://github.com/lanl/hippynn,2021-11-17 00:45:13,2026-02-12 00:42:31.000,2026-02-12 00:41:12,213.0,34.0,7.0,151.0,14.0,26.0,93.0,2025-06-16 22:20:17.000,hippynn-0.1.3,7.0,20.0,,,5.0,4.0,4.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
185,MLIP Arena Leaderboard,,uip,https://huggingface.co/spaces/atomind/mlip-arena,"[NeurIPS 25 Spotlight] Fair and transparent benchmark of machine learning interatomic potentials (MLIPs), beyond basic..",13,True,Apache-2.0,"['ml-iap', 'benchmarking']",atomind-ai/mlip-arena,https://github.com/atomind-ai/mlip-arena,2024-03-24 20:36:55,2026-01-28 08:20:30.000,2025-10-16 22:54:22,234.0,8.0,,61.0,14.0,6.0,89.0,2025-10-12 07:58:58.000,0.1.3,7.0,3.0,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
186,Librascal,,rep-eng,https://github.com/lab-cosmo/librascal,A scalable and versatile library to generate representations for atomic-scale learning.,13,False,LGPL-2.1,,lab-cosmo/librascal,https://github.com/lab-cosmo/librascal,2018-02-01 08:38:51,2024-01-11 17:38:31.000,2023-11-30 14:48:28,2931.0,20.0,21.0,201.0,115.0,132.0,83.0,,,3.0,30.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
187,GRACE,,uip,https://github.com/ICAMS/grace-tensorpotential,GRACE models and gracemaker (as implemented in TensorPotential package).,13,True,https://github.com/ICAMS/grace-tensorpotential/blob/master/LICENSE.md,"['ml-iap', 'pretrained', 'md', 'rep-learn', 'rep-eng']",ICAMS/grace-tensorpotential,https://github.com/ICAMS/grace-tensorpotential,2024-09-12 10:21:02,2025-12-17 11:08:33.000,2025-12-17 10:39:30,99.0,9.0,1.0,9.0,11.0,6.0,82.0,2025-12-17 11:08:33.000,0.5.7,12.0,4.0,,,11.0,10.0,10.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
188,mat_discover,,unsupervised,https://github.com/sparks-baird/mat_discover,A materials discovery algorithm geared towards exploring high-performance candidates in new chemical spaces.,13,False,MIT,"['materials-discovery', 'rep-eng', 'htc']",sparks-baird/mat_discover,https://github.com/sparks-baird/mat_discover,2021-08-05 04:07:17,2024-08-20 20:53:44.000,2024-08-20 20:53:44,1538.0,9.0,1.0,127.0,29.0,11.0,45.0,2023-06-23 13:54:55.000,2.2.11,33.0,5.0,mat_discover,,,,,https://pypi.org/project/mat_discover,2023-06-23 13:54:00.492,,463.0,463.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
189,wfl,,ml-iap,https://github.com/libAtoms/workflow,Workflow is a Python toolkit for building interatomic potential creation and atomistic simulation workflows.,13,True,GPL-2.0,"['workflows', 'htc']",libAtoms/workflow,https://github.com/libAtoms/workflow,2021-11-04 17:03:34,2025-12-23 13:51:58.000,2025-12-22 22:14:11,1281.0,20.0,7.0,198.0,72.0,98.0,43.0,2024-04-25 15:07:11.000,0.2.4,4.0,20.0,,,2.0,5.0,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
190,SALTED,,ml-dft,https://github.com/andreagrisafi/SALTED,Symmetry-Adapted Learning of Three-dimensional Electron Densities (and their electrostatic response).,13,True,GPL-3.0,,andreagrisafi/SALTED,https://github.com/andreagrisafi/SALTED,2020-01-22 10:24:29,2026-02-05 15:54:48.000,2026-02-05 15:54:44,811.0,6.0,4.0,65.0,3.0,7.0,41.0,2025-03-11 16:23:45.000,3.0.2,4.0,24.0,,,14.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
191,BOSS,,materials-discovery,https://gitlab.com/cest-group/boss,Bayesian Optimization Structure Search (BOSS).,13,True,Apache-2.0,['probabilistic'],,,2020-02-12 08:48:33,2025-11-28 14:10:44.000,,,13.0,,,6.0,31.0,27.0,2025-11-28 13:14:40.000,1.14.0,56.0,,aalto-boss,,,,,https://pypi.org/project/aalto-boss,2025-11-28 14:10:44.000,,1945.0,1945.0,,,,2.0,,,,,,,,,,,,,,,,,,cest-group/boss,https://gitlab.com/cest-group/boss,,
192,GNoME Explorer,,community,https://next-gen.materialsproject.org/materials/gnome,Graph Networks for Materials Exploration Database.,12,True,Apache-2.0,"['datasets', 'materials-discovery']",google-deepmind/materials_discovery,https://github.com/google-deepmind/materials_discovery,2023-11-28 10:29:51,2026-02-05 19:08:53.000,2025-03-03 17:49:03,13.0,174.0,46.0,14.0,21.0,4.0,1127.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
193,Materials Discovery: GNoME,,materials-discovery,https://github.com/google-deepmind/materials_discovery,"Graph Networks for Materials Science (GNoME) and dataset of 381,000 novel stable materials.",12,True,Apache-2.0,"['uip', 'datasets', 'rep-learn', 'proprietary']",google-deepmind/materials_discovery,https://github.com/google-deepmind/materials_discovery,2023-11-28 10:29:51,2026-02-05 19:08:53.000,2025-03-03 17:49:03,13.0,174.0,46.0,14.0,21.0,4.0,1127.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
194,mat2vec,,language-models,https://github.com/materialsintelligence/mat2vec,Supplementary Materials for Tshitoyan et al. Unsupervised word embeddings capture latent knowledge from materials..,12,False,MIT,['rep-learn'],materialsintelligence/mat2vec,https://github.com/materialsintelligence/mat2vec,2019-04-25 07:55:30,2023-05-06 22:45:49.000,2023-05-06 22:45:49,55.0,185.0,39.0,8.0,8.0,18.0,634.0,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
195,Geometric GNN Dojo,,educational,https://github.com/chaitjo/geometric-gnn-dojo/blob/main/geometric_gnn_101.ipynb,"New to geometric GNNs: try our practical notebook, prepared for MPhil students at the University of Cambridge.",12,True,MIT,['rep-learn'],chaitjo/geometric-gnn-dojo,https://github.com/chaitjo/geometric-gnn-dojo,2023-01-21 20:08:45,2025-10-09 03:30:52.000,2025-10-09 03:30:52,28.0,51.0,7.0,7.0,2.0,7.0,518.0,2023-06-18 23:20:44.000,0.2.0,2.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
196,DeepLearningLifeSciences,,educational,https://github.com/deepchem/DeepLearningLifeSciences,Example code from the book Deep Learning for the Life Sciences.,12,False,MIT,,deepchem/DeepLearningLifeSciences,https://github.com/deepchem/DeepLearningLifeSciences,2019-02-05 17:16:18,2021-09-17 05:10:37.000,2021-09-17 05:10:37,52.0,153.0,24.0,15.0,11.0,10.0,393.0,2019-10-28 18:46:28.000,1.0,1.0,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
197,SISSO,,rep-eng,https://github.com/rouyang2017/SISSO,A data-driven method combining symbolic regression and compressed sensing for accurate & interpretable models.,12,True,Apache-2.0,['lang-fortran'],rouyang2017/SISSO,https://github.com/rouyang2017/SISSO,2017-10-16 11:31:57,2026-01-26 07:47:46.000,2026-01-26 07:47:46,205.0,93.0,7.0,4.0,18.0,60.0,352.0,,,,3.0,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
198,DeepH-pack,,ml-dft,https://github.com/mzjb/DeepH-pack,Deep neural networks for density functional theory Hamiltonian.,12,False,LGPL-3.0,['lang-julia'],mzjb/DeepH-pack,https://github.com/mzjb/DeepH-pack,2022-05-13 02:51:32,2024-10-07 10:24:16.000,2024-10-07 10:24:16,68.0,56.0,6.0,18.0,25.0,41.0,320.0,2023-07-11 08:13:06.000,0.2.2,2.0,8.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
199,TensorMol,,ml-iap,https://github.com/jparkhill/TensorMol,Tensorflow + Molecules = TensorMol.,12,False,GPL-3.0,['single-paper'],jparkhill/TensorMol,https://github.com/jparkhill/TensorMol,2016-10-28 19:40:11,2021-02-11 00:12:00.000,2018-03-30 12:26:14,1724.0,74.0,42.0,8.0,18.0,19.0,277.0,2017-11-08 18:05:50.000,0.1,1.0,12.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
200,gptchem,,language-models,https://github.com/kjappelbaum/gptchem,Use GPT-3 to solve chemistry problems.,12,False,MIT,,kjappelbaum/gptchem,https://github.com/kjappelbaum/gptchem,2023-01-06 15:34:32,2024-05-17 19:25:11.000,2023-10-04 11:27:09,147.0,43.0,7.0,5.0,21.0,2.0,258.0,2023-11-30 09:31:51.000,0.0.4,4.0,4.0,gptchem,,,,,https://pypi.org/project/gptchem,2023-10-04 11:28:07.000,,43.0,43.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
