,name,resource,category,license,homepage,description,projectrank,show,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,github_release_downloads,maven_id,maven_url,updated_github_id,npm_id,npm_url,npm_monthly_downloads,trending,gitlab_id,gitlab_url,ignore,docs_url
287,ACE Workflows,,ml-iap,,https://github.com/ACEsuit/ACEworkflows,Workflow Examples for ACE Models.,5,True,"['lang-julia', 'workflows']",ACEsuit/ACEworkflows,https://github.com/ACEsuit/ACEworkflows,2023-04-04 16:57:36,2023-10-12 18:01:00.000,2023-10-12 18:00:39,45.0,9.0,1.0,3.0,7.0,1.0,,,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
288,Point Edge Transformer (PET),,ml-iap,,https://github.com/serfg/pet,Point Edge Transformer.,5,True,"['rep-learn', 'transformer']",serfg/pet,https://github.com/serfg/pet,2023-02-08 18:36:10,2023-12-06 10:55:04.000,2023-12-02 02:27:29,79.0,4.0,1.0,3.0,1.0,,,,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
289,ML-in-chemistry-101,,educational,,https://github.com/BingqingCheng/ML-in-chemistry-101,The course materials for Machine Learning in Chemistry 101.,4,False,,BingqingCheng/ML-in-chemistry-101,https://github.com/BingqingCheng/ML-in-chemistry-101,2020-02-09 17:47:07,2020-10-19 08:10:31.000,2020-10-19 08:10:30,13.0,,15.0,2.0,,,,57.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
290,Atom2Vec,,rep-learn,,https://github.com/idocx/Atom2Vec,Atom2Vec: a simple way to describe atoms for machine learning.,4,False,,idocx/Atom2Vec,https://github.com/idocx/Atom2Vec,2020-01-18 23:31:47,2022-10-16 05:43:31.000,2021-06-21 16:31:09,3.0,,8.0,1.0,1.0,1.0,1.0,26.0,,,,,atom2vec,,1.0,1.0,https://pypi.org/project/atom2vec,37.0,37.0,,,,3.0,,,,,,,,,,,,,,,,,
291,SciBot,,language-models,,https://github.com/CFN-softbio/SciBot,SciBot is a simple demo of building a domain-specific chatbot for science.,4,False,,CFN-softbio/SciBot,https://github.com/CFN-softbio/SciBot,2023-06-12 12:41:44,2023-10-27 13:45:22.000,2023-10-27 13:44:54,11.0,1.0,1.0,6.0,,,,21.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
292,Graph Transport Network,,rep-learn,https://github.com/gasteigerjo/gtn/blob/main/LICENSE.md,https://github.com/gasteigerjo/gtn,"Graph transport network (GTN), as proposed in Scalable Optimal Transport in High Dimensions for Graph Distances,..",4,False,['transport-phenomena'],gasteigerjo/gtn,https://github.com/gasteigerjo/gtn,2021-07-11 23:36:22,2023-04-26 14:22:00.000,2023-04-26 14:22:00,9.0,,3.0,2.0,,,,15.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
293,glp,,ml-iap,MIT,https://github.com/sirmarcel/glp,tools for graph-based machine-learning potentials in jax.,4,False,,sirmarcel/glp,https://github.com/sirmarcel/glp,2023-03-27 15:19:40,2023-08-07 14:41:10.000,2023-08-07 14:41:05,10.0,,,1.0,2.0,,,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
294,ChemDataWriter,,language-models,MIT,https://github.com/ShuHuang/chemdatawriter,ChemDataWriter is a transformer-based library for automatically generating research books in the chemistry area.,4,False,['literature-data'],ShuHuang/chemdatawriter,https://github.com/ShuHuang/chemdatawriter,2023-09-22 10:05:25,2023-10-07 04:23:47.000,2023-10-07 04:07:59,9.0,9.0,1.0,2.0,,1.0,,10.0,,,,,chemdatawriter,,,,https://pypi.org/project/chemdatawriter,,,,,,3.0,,,,,,,,,,,,,,,,,
295,3DSC Database,,datasets,https://github.com/aimat-lab/3DSC/blob/main/LICENSE.md,https://github.com/aimat-lab/3DSC,Repo for the paper publishing the superconductor database with 3D crystal structures.,4,False,"['superconductors', 'materials-discovery']",aimat-lab/3DSC,https://github.com/aimat-lab/3DSC,2021-11-02 09:07:57,2023-07-21 09:28:43.000,2023-07-21 09:26:12,52.0,,2.0,2.0,,,,9.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
296,chemrev-gpr,,educational,,https://github.com/gabor1/chemrev-gpr,Notebooks accompanying the paper on GPR in materials and molecules in Chemical Reviews 2020.,4,False,,gabor1/chemrev-gpr,https://github.com/gabor1/chemrev-gpr,2020-12-18 23:48:06,2021-05-04 19:21:34.000,2021-05-04 19:21:30,10.0,,6.0,4.0,,,,6.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
297,TensorPotential,,ml-iap,https://github.com/ICAMS/TensorPotential/blob/main/LICENSE.md,https://cortner.github.io/ACEweb/software/,"Tensorpotential is a TensorFlow based tool for development, fitting ML interatomic potentials from electronic..",4,False,,ICAMS/TensorPotential,https://github.com/ICAMS/TensorPotential,2021-12-08 12:10:04,2023-07-10 16:37:18.000,2023-07-10 16:37:18,18.0,,4.0,2.0,2.0,,,5.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
298,interface-lammps-mlip-3,,md,GPL-2.0,https://gitlab.com/ivannovikov/interface-lammps-mlip-3,An interface between LAMMPS and MLIP (version 3).,4,False,,,,2023-04-24 12:48:51,2023-04-24 12:48:51.000,,,,3.0,,,4.0,,5.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,ivannovikov/interface-lammps-mlip-3,https://gitlab.com/ivannovikov/interface-lammps-mlip-3,,
299,paper-ml-robustness-material-property,,unsupervised,BSD-3-Clause,https://github.com/mathsphy/paper-ml-robustness-material-property,,4,False,"['datasets', 'single-paper']",mathsphy/paper-ml-robustness-material-property,https://github.com/mathsphy/paper-ml-robustness-material-property,2023-02-21 02:38:13,2023-04-13 01:18:02.000,2023-04-13 01:18:02,3.0,,3.0,1.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
300,ACEatoms,,general-tool,https://github.com/ACEsuit/ACEatoms.jl/blob/main/ASL.md,https://github.com/ACEsuit/ACEatoms.jl,Generic code for modelling atomic properties using ACE.,4,False,['lang-julia'],ACEsuit/ACEatoms.jl,https://github.com/ACEsuit/ACEatoms.jl,2021-03-23 23:50:03,2023-01-13 21:35:06.000,2023-01-13 21:28:08,134.0,,1.0,3.0,14.0,4.0,3.0,2.0,,,,10.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
301,atom_by_atom,,rep-learn,,https://github.com/learningmatter-mit/atom_by_atom,Atom-by-atom design of metal oxide catalysts for the oxygen evolution reaction with Machine Learning.,4,False,"['surface-science', 'single-paper']",learningmatter-mit/atom_by_atom,https://github.com/learningmatter-mit/atom_by_atom,2023-05-30 20:18:00,2023-10-19 15:59:08.000,2023-10-19 15:35:49,74.0,10.0,,2.0,,,,2.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
302,SISSO++,,rep-eng,Apache-2.0,https://gitlab.com/sissopp_developers/sissopp,C++ Implementation of SISSO with python bindings.,4,False,['lang-cpp'],,,2021-04-30 14:20:59,2021-04-30 14:20:59.000,,,,3.0,,,,12.0,2.0,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,sissopp_developers/sissopp,https://gitlab.com/sissopp_developers/sissopp,,
303,cnine,,math,,https://github.com/risi-kondor/cnine,Cnine tensor library.,4,False,['lang-cpp'],risi-kondor/cnine,https://github.com/risi-kondor/cnine,2022-10-07 20:54:54,2023-12-01 09:48:24.000,2023-12-01 09:48:18,257.0,67.0,1.0,1.0,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,https://risi-kondor.github.io/cnine/
304,magnetism-prediction,,rep-eng,Apache-2.0,https://github.com/dppant/magnetism-prediction,DFT-aided Machine Learning Search for Magnetism in Fe-based Bimetallic Chalcogenides.,4,False,"['magnetism', 'single-paper']",dppant/magnetism-prediction,https://github.com/dppant/magnetism-prediction,2022-09-13 03:58:10,2023-07-19 13:25:49.000,2023-07-19 13:25:49,46.0,,,3.0,,,,1.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
305,MLatom,,general-tool,https://creativecommons.org/licenses/by-nc-nd/4.0/,http://mlatom.com/,Machine learning for atomistic simulations.,4,False,,,,,,,,,,,,,,,,,,,MLatom,,,,https://pypi.org/project/MLatom,289.0,289.0,,,,3.0,,,,,,,,,,,,,,,,,http://mlatom.com/manual/
306,gprep,,ml-dft,MIT,https://gitlab.com/jmargraf/gprep,Fitting DFTB repulsive potentials with GPR.,4,False,['single-paper'],,,2019-09-30 09:15:04,2019-09-30 09:15:04.000,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,jmargraf/gprep,https://gitlab.com/jmargraf/gprep,,
307,closed-loop-acceleration-benchmarks,,materials-discovery,MIT,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks,Data and scripts in support of the publication By how much can closed-loop frameworks accelerate computational..,4,False,"['materials-discovery', 'active-learning', 'single-paper']",aced-differentiate/closed-loop-acceleration-benchmarks,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks,2022-11-10 20:22:30,2023-07-25 21:25:42.000,2023-05-02 17:07:48,17.0,,1.0,4.0,3.0,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
308,ML-for-CurieTemp-Predictions,,rep-eng,MIT,https://github.com/msg-byu/ML-for-CurieTemp-Predictions,Machine Learning Predictions of High-Curie-Temperature Materials.,4,False,"['single-paper', 'magnetism']",msg-byu/ML-for-CurieTemp-Predictions,https://github.com/msg-byu/ML-for-CurieTemp-Predictions,2023-06-05 22:46:47,2023-06-14 19:05:50.000,2023-06-14 19:05:47,25.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
309,torch_spex,,math,,https://github.com/lab-cosmo/torch_spex,Spherical expansions in PyTorch.,4,False,,lab-cosmo/torch_spex,https://github.com/lab-cosmo/torch_spex,2023-03-28 09:48:36,2023-12-05 15:58:28.000,2023-12-05 14:07:06,62.0,4.0,2.0,4.0,30.0,7.0,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
310,PeriodicPotentials,,ml-iap,MIT,https://github.com/AaltoRSE/PeriodicPotentials,A Periodic table app that displays potentials based on the selected elements.,4,False,"['community', 'visualization', 'lang-js']",AaltoRSE/PeriodicPotentials,https://github.com/AaltoRSE/PeriodicPotentials,2022-10-14 09:03:59,2022-10-18 17:10:22.000,2022-10-18 17:10:22,17.0,,1.0,3.0,3.0,,,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
311,xDeepH,,ml-dft,LGPL-3.0,https://github.com/mzjb/xDeepH,Extended DeepH (xDeepH) method for magnetic materials.,3,False,"['magnetism', 'lang-julia']",mzjb/xDeepH,https://github.com/mzjb/xDeepH,2023-02-23 12:56:49,2023-06-14 11:44:53.000,2023-06-14 11:44:46,4.0,,1.0,2.0,,,,23.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
312,Coarse-Graining-Auto-encoders,,unsupervised,,https://github.com/learningmatter-mit/Coarse-Graining-Auto-encoders,,3,False,['single-paper'],learningmatter-mit/Coarse-Graining-Auto-encoders,https://github.com/learningmatter-mit/Coarse-Graining-Auto-encoders,2019-09-16 15:27:57,2019-08-16 21:39:34.000,2019-08-16 21:39:33,14.0,,7.0,6.0,,,,20.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
313,ML-DFT,,ml-dft,MIT,https://github.com/MihailBogojeski/ml-dft,A package for density functional approximation using machine learning.,3,False,,MihailBogojeski/ml-dft,https://github.com/MihailBogojeski/ml-dft,2020-09-14 22:15:56,2020-09-18 16:36:30.000,2020-09-18 16:36:30,9.0,,6.0,2.0,,1.0,1.0,19.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
314,SPINNER,,materials-discovery,GPL-3.0,https://github.com/MDIL-SNU/SPINNER,SPINNER (Structure Prediction of Inorganic crystals using Neural Network potentials with Evolutionary and Random..,3,False,"['lang-cpp', 'structure-prediction']",MDIL-SNU/SPINNER,https://github.com/MDIL-SNU/SPINNER,2021-07-15 02:10:58,2021-11-25 07:58:15.000,2021-11-25 07:58:15,102.0,,2.0,1.0,,1.0,,9.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
315,sl_discovery,,materials-discovery,Apache-2.0,https://github.com/CitrineInformatics-ERD-public/sl_discovery,Data processing and models related to Quantifying the performance of machine learning models in materials discovery.,3,False,"['materials-discovery', 'single-paper']",CitrineInformatics-ERD-public/sl_discovery,https://github.com/CitrineInformatics-ERD-public/sl_discovery,2022-10-24 18:10:14,2022-12-20 23:46:05.000,2022-12-20 23:45:57,5.0,,2.0,2.0,,,,5.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
316,Element encoder,,rep-learn,GPL-3.0,https://github.com/jeherr/element-encoder,Autoencoder neural network to compress properties of atomic species into a vector representation.,3,False,['single-paper'],jeherr/element-encoder,https://github.com/jeherr/element-encoder,2019-03-27 17:11:30,2020-01-09 15:54:27.000,2020-01-09 15:54:26,8.0,,1.0,4.0,,,1.0,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
317,KmdPlus,,unsupervised,,https://github.com/Minoru938/KmdPlus,"This module contains a class for treating kernel mean descriptor (KMD), and a function for generating descriptors with..",3,False,,Minoru938/KmdPlus,https://github.com/Minoru938/KmdPlus,2023-03-26 10:06:34,2023-10-17 08:28:01.000,2023-10-17 08:28:01,7.0,3.0,,1.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
318,DeepCDP,,ml-dft,,https://github.com/siddarthachar/deepcdp,DeepCDP: Deep learning Charge Density Prediction.,3,False,,siddarthachar/deepcdp,https://github.com/siddarthachar/deepcdp,2021-12-18 14:26:56,2023-06-16 20:38:23.000,2023-06-16 20:38:23,96.0,,,2.0,27.0,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
319,BERT-PSIE-TC,,language-models,MIT,https://github.com/StefanoSanvitoGroup/BERT-PSIE-TC,A dataset of Curie temperatures automatically extracted from scientific literature with the use of the BERT-PSIE..,3,False,['magnetism'],StefanoSanvitoGroup/BERT-PSIE-TC,https://github.com/StefanoSanvitoGroup/BERT-PSIE-TC,2023-01-25 10:27:26,2023-08-18 11:47:45.000,2023-08-18 12:48:31,36.0,,2.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
320,Linear vs blackbox,,xai,MIT,https://github.com/CitrineInformatics-ERD-public/linear-vs-blackbox,Code and data related to the publication: Interpretable models for extrapolation in scientific machine learning.,3,False,"['xai', 'single-paper', 'rep-eng']",CitrineInformatics-ERD-public/linear-vs-blackbox,https://github.com/CitrineInformatics-ERD-public/linear-vs-blackbox,2022-12-02 20:32:53,2022-12-16 18:48:12.000,2022-12-16 18:48:12,4.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
321,CSNN,,ml-dft,BSD-3-Clause,https://github.com/foxjas/CSNN,Primary codebase of CSNN - Concentric Spherical Neural Network for 3D Representation Learning.,3,False,,foxjas/CSNN,https://github.com/foxjas/CSNN,2022-05-19 15:40:49,2022-10-11 04:27:40.000,2022-10-11 04:27:40,6.0,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
322,Magpie,,general-tool,MIT,https://bitbucket.org/wolverton/magpie/,Materials Agnostic Platform for Informatics and Exploration (Magpie).,3,False,['lang-java'],,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
323,MALADA,,ml-dft,BSD-3-Clause,https://github.com/mala-project/malada,MALA Data Acquisition: Helpful tools to build data for MALA.,3,False,,mala-project/malada,https://github.com/mala-project/malada,2021-07-26 05:46:08,2023-05-24 09:18:24.000,2023-05-24 09:18:24,111.0,,1.0,2.0,4.0,17.0,2.0,,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
324,CSPML (crystal structure prediction with machine learning-based element substitution),,materials-discovery,,https://github.com/Minoru938/CSPML,Original implementation of CSPML.,2,False,['structure-prediction'],minoru938/cspml,https://github.com/Minoru938/CSPML,2022-01-15 10:59:27,2022-06-02 23:26:26.000,2022-06-02 23:26:26,7.0,,8.0,2.0,,2.0,1.0,14.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
325,CatBERTa,,language-models,,https://github.com/hoon-ock/CatBERTa,Large Language Model for Catalyst Property Prediction.,2,False,"['transformer', 'catalysis']",hoon-ock/CatBERTa,https://github.com/hoon-ock/CatBERTa,2023-05-19 18:23:17,2023-09-13 20:25:40.000,2023-09-13 20:25:40,91.0,2.0,1.0,1.0,,,,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
326,SingleNN,,ml-iap,,https://github.com/lmj1029123/SingleNN,An efficient package for training and executing neural-network interatomic potentials.,2,False,['lang-cpp'],lmj1029123/SingleNN,https://github.com/lmj1029123/SingleNN,2020-03-11 18:36:16,2021-11-09 00:40:18.000,2021-11-09 00:40:10,17.0,,1.0,1.0,,1.0,,7.0,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
327,MLDensity_tutorial,,educational,,https://github.com/bfocassio/MLDensity_tutorial,Tutorial files to work with ML for the charge density in molecules and solids.,2,False,,bfocassio/MLDensity_tutorial,https://github.com/bfocassio/MLDensity_tutorial,2023-01-31 10:33:23,2023-02-22 19:20:32.000,2023-02-22 19:20:32,8.0,,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
328,A3MD,,ml-dft,,https://github.com/brunocuevas/a3md,MPNN-like + Analytic Density Model = Accurate electron densities.,2,False,"['representation-learning', 'single-paper']",brunocuevas/a3md,https://github.com/brunocuevas/a3md,2021-06-02 07:23:17,2021-12-02 17:10:39.000,2021-12-02 17:10:34,4.0,,1.0,2.0,,,,5.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
329,LAMMPS-style pair potentials with GAP,,educational,,https://github.com/victorprincipe/pair_potentials,A tutorial on how to create LAMMPS-style pair potentials and use them in combination with GAP potentials to run MD..,2,False,"['ml-iap', 'md', 'rep-eng']",victorprincipe/pair_potentials,https://github.com/victorprincipe/pair_potentials,2022-09-21 09:45:03,2022-10-03 08:06:22.000,2022-10-03 08:05:53,36.0,,,1.0,1.0,,,3.0,,,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
330,MALA Tutorial,,educational,,https://github.com/mala-project/mala_tutorial,A full MALA hands-on tutorial.,2,False,,mala-project/mala_tutorial,https://github.com/mala-project/mala_tutorial,2023-03-09 14:01:54,2023-11-28 11:20:39.000,2023-11-28 11:17:01,24.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
331,PiNN Lab,,educational,GPL-3.0,https://github.com/Teoroo-CMC/PiNN_lab,,2,False,,Teoroo-CMC/PiNN_lab,https://github.com/Teoroo-CMC/PiNN_lab,2019-03-17 22:09:30,2023-05-01 15:59:56.000,2023-05-01 15:59:22,9.0,,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
332,gkx: Green-Kubo Method in JAX,,rep-learn,MIT,https://github.com/sirmarcel/gkx,Green-Kubo + JAX + MLPs = Anharmonic Thermal Conductivities Done Fast.,2,False,['transport-phenomena'],sirmarcel/gkx,https://github.com/sirmarcel/gkx,2023-04-30 12:25:16,2023-04-30 14:14:57.000,2023-04-30 14:14:46,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
333,e3psi,,ml-esm,LGPL-3.0,https://github.com/muhrin/e3psi,Equivariant machine learning library for learning from electronic structures.,2,False,,muhrin/e3psi,https://github.com/muhrin/e3psi,2022-08-08 10:48:30,2023-08-09 17:04:49.000,2023-04-10 17:04:33,14.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
334,Wigner Kernels,,math,,https://github.com/lab-cosmo/wigner_kernels,Collection of programs to benchmark Wigner kernels.,2,False,['benchmarking'],lab-cosmo/wigner_kernels,https://github.com/lab-cosmo/wigner_kernels,2022-12-08 12:28:26,2023-07-08 15:48:41.000,2023-07-08 15:48:37,109.0,,,1.0,,,,1.0,,,,5.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
335,quantum-structure-ml,,general-tool,,https://github.com/hgheiberger/quantum-structure-ml,Multi-class classification model for predicting the magnetic order of magnetic structures and a binary classification..,2,False,"['magnetism', 'benchmarking']",hgheiberger/quantum-structure-ml,https://github.com/hgheiberger/quantum-structure-ml,2020-10-05 01:11:01,2022-12-22 21:45:40.000,2022-12-22 21:45:40,19.0,,,2.0,,,,1.0,2022-08-18 05:25:24,1.0.0,1.0,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
336,MEGNetSparse,,ml-iap,MIT,https://github.com/HSE-LAMBDA/MEGNetSparse,"A library imlementing a graph neural network with sparse representation from Code for Kazeev, N., Al-Maeeni, A.R.,..",2,False,['material-defect'],HSE-LAMBDA/MEGNetSparse,https://github.com/HSE-LAMBDA/MEGNetSparse,2023-07-19 08:17:42,2023-08-21 17:11:34.000,2023-08-21 17:11:25,19.0,,,2.0,,,,1.0,,,,2.0,MEGNetSparse,,,,https://pypi.org/project/MEGNetSparse,40.0,40.0,,,,3.0,,,,,,,,,,,,,,,,,
337,halex,,ml-esm,,https://github.com/ecignoni/halex,Hamiltonian Learning for Excited States https://doi.org/10.48550/arXiv.2311.00844.,2,False,['excited-states'],ecignoni/halex,https://github.com/ecignoni/halex,2023-09-04 06:54:15,2023-10-09 21:11:34.000,2023-09-29 20:47:19,159.0,1.0,,3.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
338,AMP,,rep-eng,,https://bitbucket.org/andrewpeterson/amp/,Amp is an open-source package designed to easily bring machine-learning to atomistic calculations.,2,False,,,,,,,,,,,,,,,,,,,amp-atomistics,,,,https://pypi.org/project/amp-atomistics,91.0,91.0,,,,3.0,,,,,,,,,,,,,,,,,https://amp.readthedocs.io/
339,q-pac,,ml-esm,MIT,,,2,False,['electrostatics'],,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,jmargraf/kqeq,,,
340,RuNNer,,ml-iap,GPL-3.0,https://www.uni-goettingen.de/de/560580.html,The RuNNer Neural Network Energy Representation is a Fortran-based framework for the construction of Behler-..,2,False,['lang-fortran'],,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,https://theochemgoettingen.gitlab.io/RuNNer/
341,Point Edge Transformer,,rep-learn,CC-BY-4.0,https://zenodo.org/record/7967079,"Smooth, exact rotational symmetrization for deep learning on point clouds.",2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
342,Allegro-JAX,,ml-iap,,https://github.com/mariogeiger/allegro-jax,JAX implementation of the Allegro interatomic potential.,1,False,,mariogeiger/allegro-jax,https://github.com/mariogeiger/allegro-jax,2023-07-02 19:00:00,2023-07-02 21:45:07.000,2023-07-02 21:45:04,4.0,,,2.0,,1.0,,11.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
343,SphericalNet,,rep-learn,,https://github.com/risilab/SphericalNet,Implementation of Clebsch-Gordan Networks (CGnet: https://arxiv.org/pdf/1806.09231.pdf) by GElib & cnine libraries in..,1,False,,risilab/SphericalNet,https://github.com/risilab/SphericalNet,2022-05-31 14:39:05,2022-06-07 03:57:10.000,2022-06-07 03:53:49,1.0,,,2.0,,,,3.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
344,kdft,,ml-dft,,https://gitlab.com/jmargraf/kdf,The Kernel Density Functional (KDF) code allows generating ML based DFT functionals.,1,False,,,,2020-11-07 21:50:22,2020-11-07 21:50:22.000,,,,0.0,,,,,2.0,,,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,jmargraf/kdf,https://gitlab.com/jmargraf/kdf,,
345,APET,,ml-dft,GPL-3.0,https://github.com/emotionor/APET,Atomic Positional Embedding-based Transformer.,1,False,"['density-of-states', 'transformer']",emotionor/APET,https://github.com/emotionor/APET,2023-03-06 01:53:16,2023-09-28 03:16:11.000,2023-09-28 03:16:11,11.0,1.0,,2.0,,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
346,mlp,,ml-iap,,https://github.com/cesmix-mit/MLP,Proper orthogonal descriptors for efficient and accurate interatomic potentials...,1,False,['lang-julia'],cesmix-mit/mlp,https://github.com/cesmix-mit/MLP,2022-02-25 23:03:09,2022-10-22 19:01:45.000,2022-10-22 19:01:42,12.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
347,MateriApps,,community,,https://ma.issp.u-tokyo.ac.jp/en/,A Portal Site of Materials Science Simulation.,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
348,Descriptor Embedding and Clustering for Atomisitic-environment Framework (DECAF),,unsupervised,,https://gitlab.mpcdf.mpg.de/klai/decaf,Provides a workflow to obtain clustering of local environments in dataset of structures.,0,False,,,,,,,41.0,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,GitHub topic materials-informatics,,community,,https://github.com/topics/materials-informatics,,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,MLDensity,,ml-dft,,{},Linear Jacobi-Legendre expansion of the charge density for machine learning-accelerated electronic structure..,0,False,,StefanoSanvitoGroup/MLdensity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
