,name,resource,category,homepage,description,projectrank,show,license,labels,github_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,pypi_id,conda_id,recent_commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,github_release_downloads,maven_id,maven_url,maven_latest_release_published_at,maven_dependent_project_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,gitlab_id,gitlab_url,ignore,docs_url
162,Neural Force Field,,ml-iap,https://github.com/learningmatter-mit/NeuralForceField,Neural Network Force Field based on PyTorch.,14,True,MIT,['pretrained'],learningmatter-mit/NeuralForceField,https://github.com/learningmatter-mit/NeuralForceField,2020-10-04 15:17:41,2025-09-02 19:27:58.000,2025-09-02 19:27:57,3229.0,61.0,6.0,18.0,5.0,18.0,283.0,2024-05-29 21:15:00.000,1.0.0,1.0,45.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
163,Neural-Network-Models-for-Chemistry,,community,https://github.com/Eipgen/Neural-Network-Models-for-Chemistry,A collection of Neural Network Models for chemistry.,14,True,MIT,['rep-learn'],Eipgen/Neural-Network-Models-for-Chemistry,https://github.com/Eipgen/Neural-Network-Models-for-Chemistry,2022-05-23 06:35:09,2025-12-09 10:42:50.000,2025-12-09 10:42:49,275.0,24.0,7.0,24.0,1.0,1.0,175.0,2025-10-07 05:42:35.000,0.0.6,6.0,3.0,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
164,SLICES and MatterGPT,,generative,https://github.com/xiaohang007/SLICES,"SLICES: An Invertible, Invariant, and String-based Crystal Representation [2023, Nature Communications] MatterGPT,..",14,True,LGPL-2.1,"['rep-eng', 'language-models', 'transformer', 'materials-discovery', 'structure-prediction']",xiaohang007/SLICES,https://github.com/xiaohang007/SLICES,2023-04-27 04:01:11,2025-10-18 06:15:52.000,2025-10-18 06:15:47,242.0,51.0,2.0,2.0,4.0,13.0,131.0,2025-10-18 05:36:33.000,3.2.0,25.0,1.0,slices,,3.0,6.0,5.0,https://pypi.org/project/slices,2025-10-14 05:24:15.000,1.0,159.0,180.0,,,,2.0,xiaohang07/slices,https://hub.docker.com/r/xiaohang07/slices,2025-10-14 05:36:47.858856,1.0,702.0,,,,,,,,,,,,,,,,
165,MLatom,,general-tool,https://github.com/dralgroup/mlatom,AI-enhanced computational chemistry.,14,True,MIT,"['uip', 'ml-iap', 'md', 'ml-dft', 'ml-esm', 'transfer-learning', 'active-learning', 'spectroscopy', 'structure-optimization']",dralgroup/mlatom,https://github.com/dralgroup/mlatom,2023-08-16 13:47:48,2025-11-14 07:19:42.000,2025-11-08 15:27:16,108.0,17.0,3.0,38.0,3.0,5.0,124.0,2025-10-23 02:29:10.000,3.19.0,35.0,6.0,mlatom,,6.0,,,https://pypi.org/project/mlatom,2025-11-14 06:41:01.000,,572.0,572.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
166,PMTransformer,,generative,https://github.com/hspark1212/MOFTransformer,"Universal Transfer Learning in Porous Materials, including MOFs.",14,False,MIT,"['transfer-learning', 'pretrained', 'transformer']",hspark1212/MOFTransformer,https://github.com/hspark1212/MOFTransformer,2021-12-11 06:30:12,2024-06-20 07:01:44.000,2024-06-20 06:57:57,410.0,18.0,3.0,127.0,,45.0,114.0,2024-06-20 07:02:24.000,2.2.0,17.0,2.0,moftransformer,,,9.0,8.0,https://pypi.org/project/moftransformer,2024-06-20 07:01:44.000,1.0,611.0,611.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
167,OpenEquivariance,,math,https://github.com/PASSIONLab/OpenEquivariance,"OpenEquivariance: a fast, open-source GPU JIT kernel generator for the Clebsch-Gordon Tensor Product.",14,True,BSD-3-Clause,['rep-learn'],PASSIONLab/OpenEquivariance,https://github.com/PASSIONLab/OpenEquivariance,2024-07-28 05:02:35,2025-11-11 21:04:26.000,2025-11-11 21:04:18,199.0,7.0,6.0,132.0,2.0,27.0,99.0,2025-09-04 22:18:18.000,0.4.1,4.0,3.0,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
168,MLIPX - Machine-Learned Interatomic Potential eXploration,,ml-iap,https://github.com/basf/mlipx,Machine-Learned Interatomic Potential eXploration (mlipx) is designed at BASF for evaluating machine-learned..,14,True,MIT,"['benchmarking', 'visualization', 'workflows']",basf/mlipx,https://github.com/basf/mlipx,2024-10-18 08:48:26,2025-12-09 14:49:35.000,2025-10-16 08:44:53,84.0,7.0,4.0,74.0,2.0,12.0,96.0,2025-06-09 19:11:53.000,0.1.5,6.0,5.0,mlipx,,1.0,5.0,5.0,https://pypi.org/project/mlipx,2025-06-09 19:12:05.000,,2137.0,2137.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
169,PyXtalFF,,ml-iap,https://github.com/MaterSim/PyXtal_FF,Machine Learning Interatomic Potential Predictions.,14,False,MIT,,MaterSim/PyXtal_FF,https://github.com/MaterSim/PyXtal_FF,2019-01-08 08:43:35,2024-02-15 16:12:06.000,2024-01-07 14:27:45,561.0,24.0,7.0,4.0,12.0,51.0,94.0,2023-06-09 17:17:24.000,0.2.3,19.0,9.0,pyxtal_ff,,,,,https://pypi.org/project/pyxtal_ff,2022-12-21 20:21:00.409,,84.0,84.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
170,NNPOps,,ml-iap,https://github.com/openmm/NNPOps,High-performance operations for neural network potentials.,14,True,MIT,"['md', 'lang-cpp']",openmm/NNPOps,https://github.com/openmm/NNPOps,2020-09-10 21:02:00,2025-12-05 23:43:39.000,2025-12-05 23:43:37,98.0,19.0,6.0,70.0,28.0,35.0,94.0,2023-07-26 11:21:58.000,0.6,7.0,10.0,,conda-forge/nnpops,1.0,,,,,,,13572.0,https://anaconda.org/conda-forge/nnpops,2025-04-22 14:58:12.768,610784.0,2.0,,,,,,,,,,,,,,,,,,,,,
171,Ultra-Fast Force Fields (UF3),,ml-iap,https://github.com/uf3/uf3,UF3: a python library for generating ultra-fast interatomic potentials.,14,False,Apache-2.0,,uf3/uf3,https://github.com/uf3/uf3,2021-10-01 13:21:44,2025-06-12 06:57:44.000,2024-10-04 15:08:06,731.0,26.0,7.0,86.0,19.0,32.0,68.0,2023-10-27 16:37:16.000,0.4.0,4.0,10.0,uf3,,,2.0,2.0,https://pypi.org/project/uf3,2023-10-27 16:37:16.000,,59.0,59.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
172,OpenQDC,,datasets,https://www.openqdc.io/,Repository of Quantum Datasets Publicly Available.,14,True,CC-BY-4.0,,valence-labs/openQDC,https://github.com/valence-labs/OpenQDC,2023-09-18 00:56:43,2025-06-19 12:08:44.000,2025-06-19 12:07:13,436.0,5.0,4.0,71.0,9.0,41.0,54.0,2024-08-09 20:48:47.000,0.1.2,3.0,10.0,openqdc,conda-forge/openqdc,,4.0,4.0,https://pypi.org/project/openqdc,2024-08-09 20:48:43.000,,134.0,261.0,https://anaconda.org/conda-forge/openqdc,2025-04-22 14:59:15.340,1785.0,2.0,,,,,,,,,,,,,,,,,,,,,
173,DP-GEN2,,active-learning,https://github.com/deepmodeling/dpgen2,2nd generation of the Deep Potential GENerator.,14,True,LGPL-3.0,"['ml-iap', 'md', 'workflows']",deepmodeling/dpgen2,https://github.com/deepmodeling/dpgen2,2022-02-28 02:41:16,2025-12-02 00:40:41.000,2025-12-02 00:40:35,348.0,36.0,5.0,270.0,17.0,28.0,40.0,2023-01-28 03:43:25.000,0.0.7,7.0,19.0,,,5.0,6.0,6.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
174,BOSS,,materials-discovery,https://gitlab.com/cest-group/boss,Bayesian Optimization Structure Search (BOSS).,14,True,Apache-2.0,['probabilistic'],,,2020-02-12 08:48:33,2025-11-28 14:10:44.000,,,13.0,,,6.0,31.0,26.0,2025-11-28 13:14:40.000,1.14.0,56.0,,aalto-boss,,,,,https://pypi.org/project/aalto-boss,2025-11-28 14:10:44.000,,1269.0,1269.0,,,,2.0,,,,,,,,,,,,,,,,,,cest-group/boss,https://gitlab.com/cest-group/boss,,
175,aiida-mlip,,ml-iap,https://github.com/ElliottKasoar/aiida-mlip,machine learning interatomic potentials aiida plugin.,14,True,BSD-3-Clause,"['workflows', 'structure-optimization', 'md']",ElliottKasoar/aiida-mlip,https://github.com/ElliottKasoar/aiida-mlip,2024-02-05 10:36:44,2025-12-05 15:27:31.000,2025-11-28 15:29:48,108.0,10.0,,3.0,,,16.0,2025-11-17 12:21:52.000,0.4.1,8.0,7.0,aiida-mlip,,10.0,,,https://pypi.org/project/aiida-mlip,2025-11-17 12:21:52.000,,295.0,295.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
176,Polynomials4ML.jl,,math,https://github.com/ACEsuit/Polynomials4ML.jl,"Polynomials for ML: fast evaluation, batching, differentiation.",14,True,MIT,['lang-julia'],ACEsuit/Polynomials4ML.jl,https://github.com/ACEsuit/Polynomials4ML.jl,2022-09-20 23:05:53,2025-12-12 04:06:45.000,2025-12-12 03:37:42,522.0,6.0,3.0,58.0,9.0,52.0,13.0,2025-12-12 04:05:05.000,0.5.5,27.0,12.0,,,26.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
177,Crystal Graph Convolutional Neural Networks (CGCNN),,rep-learn,https://github.com/txie-93/cgcnn,Crystal graph convolutional neural networks for predicting material properties.,13,False,MIT,,txie-93/cgcnn,https://github.com/txie-93/cgcnn,2018-03-14 20:41:21,2021-09-06 05:23:51.000,2021-09-06 05:23:38,25.0,325.0,23.0,9.0,20.0,21.0,807.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
178,n2p2,,ml-iap,https://github.com/CompPhysVienna/n2p2,n2p2 - A Neural Network Potential Package.,13,True,GPL-3.0,['lang-cpp'],CompPhysVienna/n2p2,https://github.com/CompPhysVienna/n2p2,2018-07-25 12:29:17,2025-03-17 11:32:05.000,2025-03-17 11:03:50,542.0,87.0,12.0,55.0,78.0,86.0,240.0,2024-11-22 23:47:00.000,2.3.0,12.0,13.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
179,DMFF,,md,https://github.com/deepmodeling/DMFF,DMFF (Differentiable Molecular Force Field) is a Jax-based python package that provides a full differentiable..,13,True,LGPL-3.0,['lang-cpp'],deepmodeling/DMFF,https://github.com/deepmodeling/DMFF,2022-02-14 01:35:50,2025-12-02 23:27:00.000,2025-08-06 00:16:18,438.0,47.0,8.0,180.0,9.0,20.0,183.0,2023-11-09 14:32:37.000,1.0.0,4.0,17.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
180,Psiflow,,md,https://github.com/molmod/psiflow,scalable molecular simulation.,13,True,MIT,"['ml-iap', 'active-learning', 'sampling']",molmod/psiflow,https://github.com/molmod/psiflow,2022-11-18 09:57:59,2025-10-13 09:05:46.000,2025-09-29 12:18:17,962.0,14.0,3.0,25.0,12.0,46.0,139.0,2025-10-14 13:17:59.000,4.0.0-final,11.0,5.0,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
181,hippynn,,rep-learn,https://github.com/lanl/hippynn,python library for atomistic machine learning.,13,True,https://github.com/lanl/hippynn/blob/main/LICENSE.txt,['workflows'],lanl/hippynn,https://github.com/lanl/hippynn,2021-11-17 00:45:13,2025-10-30 17:24:55.000,2025-10-30 17:23:16,208.0,34.0,7.0,145.0,14.0,24.0,89.0,2025-06-16 22:20:17.000,hippynn-0.1.3,7.0,19.0,,,4.0,3.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
182,Librascal,,rep-eng,https://github.com/lab-cosmo/librascal,A scalable and versatile library to generate representations for atomic-scale learning.,13,False,LGPL-2.1,,lab-cosmo/librascal,https://github.com/lab-cosmo/librascal,2018-02-01 08:38:51,2024-01-11 17:38:31.000,2023-11-30 14:48:28,2931.0,20.0,21.0,201.0,115.0,132.0,82.0,,,3.0,30.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
183,flare++,,active-learning,https://github.com/mir-group/flare_pp,A many-body extension of the FLARE code.,13,False,MIT,"['lang-cpp', 'ml-iap']",mir-group/flare_pp,https://github.com/mir-group/flare_pp,2019-11-20 22:46:32,2022-02-27 21:05:09.000,2022-02-24 19:00:50,989.0,7.0,5.0,29.0,11.0,17.0,38.0,2021-12-23 05:02:12.000,0.1.1,25.0,10.0,flare_pp,,,2.0,,https://pypi.org/project/flare_pp,2021-12-23 05:02:12.000,2.0,155.0,155.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
184,xtal2png,,rep-learn,https://github.com/sparks-baird/xtal2png,Encode/decode a crystal structure to/from a grayscale PNG image for direct use with image-based machine learning..,13,False,MIT,['computer-vision'],sparks-baird/xtal2png,https://github.com/sparks-baird/xtal2png,2022-05-20 19:01:34,2023-10-04 00:53:43.000,2023-07-01 05:57:28,771.0,3.0,3.0,148.0,26.0,39.0,38.0,2023-02-04 01:27:08.864,0.6.1,24.0,6.0,xtal2png,,,,,https://pypi.org/project/xtal2png,2022-06-23 04:45:54.000,,99.0,99.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
185,GlassPy,,rep-eng,https://github.com/drcassar/glasspy,Python module for scientists working with glass materials.,13,True,GPL-3.0,,drcassar/glasspy,https://github.com/drcassar/glasspy,2019-07-18 23:15:43,2025-10-17 19:26:17.000,2025-07-21 16:36:39,377.0,8.0,4.0,15.0,7.0,8.0,33.0,2024-10-13 22:55:06.000,0.5.3,15.0,2.0,glasspy,,,7.0,7.0,https://pypi.org/project/glasspy,2024-09-05 19:43:43.000,,213.0,213.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
186,Compositionally-Restricted Attention-Based Network (CrabNet),,rep-learn,https://github.com/sparks-baird/CrabNet,Predict materials properties using only the composition information!.,13,True,MIT,,sparks-baird/CrabNet,https://github.com/sparks-baird/CrabNet,2021-09-17 07:58:15,2025-06-04 19:17:34.000,2025-06-04 19:16:53,431.0,5.0,1.0,56.0,16.0,3.0,17.0,2025-06-04 19:17:34.000,2.0.9,37.0,6.0,crabnet,,,17.0,15.0,https://pypi.org/project/crabnet,2023-01-10 04:27:02.444,2.0,287.0,287.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
187,Deep Learning for Molecules and Materials Book,,educational,https://dmol.pub/,Deep learning for molecules and materials book.,12,False,https://github.com/whitead/dmol-book/blob/main/LICENSE,,whitead/dmol-book,https://github.com/whitead/dmol-book,2020-08-19 19:24:32,2025-10-13 21:33:40.000,2023-07-02 18:02:56,558.0,124.0,13.0,92.0,31.0,130.0,682.0,,,,19.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
188,mat2vec,,language-models,https://github.com/materialsintelligence/mat2vec,Supplementary Materials for Tshitoyan et al. Unsupervised word embeddings capture latent knowledge from materials..,12,False,MIT,['rep-learn'],materialsintelligence/mat2vec,https://github.com/materialsintelligence/mat2vec,2019-04-25 07:55:30,2023-05-06 22:45:49.000,2023-05-06 22:45:49,55.0,185.0,39.0,8.0,8.0,18.0,631.0,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
189,Geometric GNN Dojo,,educational,https://github.com/chaitjo/geometric-gnn-dojo/blob/main/geometric_gnn_101.ipynb,"New to geometric GNNs: try our practical notebook, prepared for MPhil students at the University of Cambridge.",12,True,MIT,['rep-learn'],chaitjo/geometric-gnn-dojo,https://github.com/chaitjo/geometric-gnn-dojo,2023-01-21 20:08:45,2025-10-09 03:30:52.000,2025-10-09 03:30:52,28.0,49.0,7.0,7.0,2.0,7.0,515.0,2023-06-18 23:20:44.000,0.2.0,2.0,4.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
190,DeepLearningLifeSciences,,educational,https://github.com/deepchem/DeepLearningLifeSciences,Example code from the book Deep Learning for the Life Sciences.,12,False,MIT,,deepchem/DeepLearningLifeSciences,https://github.com/deepchem/DeepLearningLifeSciences,2019-02-05 17:16:18,2021-09-17 05:10:37.000,2021-09-17 05:10:37,52.0,153.0,24.0,15.0,11.0,10.0,389.0,2019-10-28 18:46:28.000,1.0,1.0,9.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
191,SISSO,,rep-eng,https://github.com/rouyang2017/SISSO,A data-driven method combining symbolic regression and compressed sensing for accurate & interpretable models.,12,True,Apache-2.0,['lang-fortran'],rouyang2017/SISSO,https://github.com/rouyang2017/SISSO,2017-10-16 11:31:57,2025-03-21 06:19:29.000,2025-03-21 06:19:29,203.0,92.0,7.0,4.0,18.0,60.0,347.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
192,DeepH-pack,,ml-dft,https://github.com/mzjb/DeepH-pack,Deep neural networks for density functional theory Hamiltonian.,12,False,LGPL-3.0,['lang-julia'],mzjb/DeepH-pack,https://github.com/mzjb/DeepH-pack,2022-05-13 02:51:32,2024-10-07 10:24:16.000,2024-10-07 10:24:16,68.0,54.0,6.0,18.0,25.0,41.0,309.0,2023-07-11 08:13:06.000,0.2.2,2.0,8.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
193,TensorMol,,ml-iap,https://github.com/jparkhill/TensorMol,Tensorflow + Molecules = TensorMol.,12,False,GPL-3.0,['single-paper'],jparkhill/TensorMol,https://github.com/jparkhill/TensorMol,2016-10-28 19:40:11,2021-02-11 00:12:00.000,2018-03-30 12:26:14,1724.0,74.0,42.0,8.0,18.0,19.0,275.0,2017-11-08 18:05:50.000,0.1,1.0,12.0,,,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
194,Awesome Materials & Chemistry Datasets,,community,https://github.com/blaiszik/awesome-matchem-datasets,A curated list of the most useful datasets in materials science and chemistry for training machine learning and AI..,12,True,MIT,"['datasets', 'experimental-data', 'literature-data', 'proprietary']",blaiszik/awesome-matchem-datasets,https://github.com/blaiszik/awesome-matchem-datasets,2025-04-02 03:47:04,2025-10-31 01:20:45.000,2025-10-31 01:20:44,107.0,34.0,13.0,29.0,4.0,10.0,267.0,,,,9.0,,,17.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
195,gptchem,,language-models,https://github.com/kjappelbaum/gptchem,Use GPT-3 to solve chemistry problems.,12,False,MIT,,kjappelbaum/gptchem,https://github.com/kjappelbaum/gptchem,2023-01-06 15:34:32,2024-05-17 19:25:11.000,2023-10-04 11:27:09,147.0,43.0,7.0,5.0,21.0,2.0,257.0,2023-11-30 09:31:51.000,0.0.4,4.0,4.0,gptchem,,,,,https://pypi.org/project/gptchem,2023-10-04 11:28:07.000,,52.0,52.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
196,nablaDFT,,datasets,https://github.com/AIRI-Institute/nablaDFT,nablaDFT: Large-Scale Conformational Energy and Hamiltonian Prediction benchmark and dataset.,12,True,MIT,"['ml-dft', 'ml-wft', 'drug-discovery', 'ml-iap', 'benchmarking']",AIRI-Institute/nablaDFT,https://github.com/AIRI-Institute/nablaDFT,2022-08-18 15:46:09,2025-03-20 15:08:30.000,2025-02-11 07:53:39,386.0,24.0,3.0,29.0,3.0,25.0,225.0,2024-06-11 18:47:16.000,1.0,1.0,9.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
197,ANI-1,,ml-iap,https://github.com/isayev/ASE_ANI,ANI-1 neural net potential with python interface (ASE).,12,False,MIT,,isayev/ASE_ANI,https://github.com/isayev/ASE_ANI,2016-12-08 05:09:32,2024-03-11 21:50:26.000,2024-03-11 21:50:26,112.0,54.0,30.0,9.0,16.0,21.0,225.0,,,,6.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
198,ASAP,,unsupervised,https://github.com/BingqingCheng/ASAP,ASAP is a package that can quickly analyze and visualize datasets of crystal or molecular structures.,12,False,MIT,,BingqingCheng/ASAP,https://github.com/BingqingCheng/ASAP,2019-08-11 12:45:14,2024-06-27 12:53:17.000,2024-06-27 12:53:00,763.0,31.0,6.0,38.0,7.0,19.0,152.0,2023-08-30 13:54:23.000,1,1.0,6.0,,,,8.0,8.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
199,So3krates (MLFF),,ml-iap,https://github.com/thorben-frank/mlff,Build neural networks for machine learning force fields with JAX.,12,False,MIT,,thorben-frank/mlff,https://github.com/thorben-frank/mlff,2022-09-30 07:40:17,2025-06-02 15:46:31.000,2024-08-23 09:41:03,150.0,33.0,6.0,28.0,7.0,7.0,128.0,2024-06-24 11:09:20.000,0.3.0,2.0,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
200,Pacemaker,,ml-iap,https://cortner.github.io/ACEweb/software/,Python package for fitting atomic cluster expansion (ACE) potentials.,12,False,https://github.com/ICAMS/python-ace/blob/master/LICENSE.md,,ICAMS/python-ace,https://github.com/ICAMS/python-ace,2021-11-19 11:39:54,2024-11-20 09:47:10.000,2024-11-20 09:47:10,173.0,25.0,5.0,29.0,28.0,41.0,100.0,2022-10-24 21:50:17.233,0.2.8,2.0,7.0,python-ace,,,,,https://pypi.org/project/python-ace,2022-10-24 21:50:17.233,,8.0,8.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
201,MLIP Arena Leaderboard,,uip,https://huggingface.co/spaces/atomind/mlip-arena,"[NeurIPS 25 Spotlight] Fair and transparent benchmark of machine learning interatomic potentials (MLIPs), beyond basic..",12,True,Apache-2.0,"['ml-iap', 'benchmarking']",atomind-ai/mlip-arena,https://github.com/atomind-ai/mlip-arena,2024-03-24 20:36:55,2025-11-21 20:02:39.000,2025-10-16 22:54:22,234.0,8.0,,60.0,14.0,6.0,83.0,2025-10-12 07:58:58.000,0.1.3,7.0,3.0,,,2.0,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
202,GRACE,,uip,https://github.com/ICAMS/grace-tensorpotential,GRACE models and gracemaker (as implemented in TensorPotential package).,12,True,https://github.com/ICAMS/grace-tensorpotential/blob/master/LICENSE.md,"['ml-iap', 'pretrained', 'md', 'rep-learn', 'rep-eng']",ICAMS/grace-tensorpotential,https://github.com/ICAMS/grace-tensorpotential,2024-09-12 10:21:02,2025-12-17 11:08:33.000,2025-12-17 10:39:30,99.0,7.0,1.0,8.0,8.0,6.0,77.0,2025-12-17 11:08:33.000,0.5.7,12.0,4.0,,,15.0,7.0,7.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
203,SchNetPack G-SchNet,,generative,https://github.com/atomistic-machine-learning/schnetpack-gschnet,G-SchNet extension for SchNetPack.,12,True,MIT,,atomistic-machine-learning/schnetpack-gschnet,https://github.com/atomistic-machine-learning/schnetpack-gschnet,2022-04-21 12:34:13,2025-11-13 10:12:24.000,2025-11-13 10:12:20,177.0,11.0,3.0,1.0,,17.0,63.0,2024-07-03 16:43:48.000,1.1.0,3.0,3.0,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
204,Neural fingerprint (nfp),,rep-learn,https://github.com/NREL/nfp,Keras layers for end-to-end learning with rdkit and pymatgen.,12,False,https://github.com/NREL/nfp/blob/master/LICENSE,,NREL/nfp,https://github.com/NREL/nfp,2018-11-20 23:55:23,2024-02-24 20:11:49.000,2022-06-14 22:18:28,143.0,35.0,4.0,19.0,2.0,6.0,62.0,2022-04-27 17:05:25.000,0.3.12,13.0,4.0,,,,16.0,16.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
205,aviary,,materials-discovery,https://github.com/CompRhys/aviary,The Wren sits on its Roost in the Aviary.,12,True,MIT,,CompRhys/aviary,https://github.com/CompRhys/aviary,2021-09-28 12:29:05,2025-10-07 00:44:18.000,2025-10-07 00:44:16,660.0,13.0,1.0,75.0,4.0,30.0,61.0,2025-08-10 00:28:21.000,1.2.1,9.0,6.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
206,synspace,,generative,https://github.com/whitead/synspace,Synthesis generative model.,12,True,MIT,,whitead/synspace,https://github.com/whitead/synspace,2022-12-28 00:59:14,2025-04-24 22:25:19.000,2025-04-24 22:25:19,36.0,4.0,2.0,2.0,2.0,2.0,48.0,2025-04-24 22:24:52.000,1.0.0,4.0,2.0,synspace,,,40.0,36.0,https://pypi.org/project/synspace,2025-04-24 22:24:52.000,4.0,5086.0,5086.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
207,SIMPLE-NN,,ml-iap,https://github.com/MDIL-SNU/SIMPLE-NN,SIMPLE-NN(SNU Interatomic Machine-learning PotentiaL packagE version Neural Network).,12,False,GPL-3.0,,MDIL-SNU/SIMPLE-NN,https://github.com/MDIL-SNU/SIMPLE-NN,2018-03-26 23:53:35,2022-01-27 05:04:05.000,2022-01-27 05:04:05,586.0,23.0,11.0,91.0,4.0,26.0,48.0,2021-09-23 01:41:42.000,1.1.1,9.0,4.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
208,mat_discover,,unsupervised,https://github.com/sparks-baird/mat_discover,A materials discovery algorithm geared towards exploring high-performance candidates in new chemical spaces.,12,False,MIT,"['materials-discovery', 'rep-eng', 'htc']",sparks-baird/mat_discover,https://github.com/sparks-baird/mat_discover,2021-08-05 04:07:17,2024-08-20 20:53:44.000,2024-08-20 20:53:44,1538.0,9.0,1.0,127.0,29.0,11.0,45.0,2023-06-23 13:54:55.000,2.2.11,33.0,5.0,mat_discover,,,,,https://pypi.org/project/mat_discover,2023-06-23 13:54:00.492,,145.0,145.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
209,SALTED,,ml-dft,https://github.com/andreagrisafi/SALTED,Symmetry-Adapted Learning of Three-dimensional Electron Densities (and their electrostatic response).,12,True,GPL-3.0,,andreagrisafi/SALTED,https://github.com/andreagrisafi/SALTED,2020-01-22 10:24:29,2025-11-03 17:43:21.000,2025-11-03 17:43:14,789.0,6.0,4.0,61.0,3.0,6.0,40.0,2025-03-11 16:23:45.000,3.0.2,4.0,23.0,,,5.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
210,OpenKIM,,datasets,https://openkim.org/,"The Open Knowledgebase of Interatomic Models (OpenKIM) aims to be an online resource for standardized testing, long-..",12,True,LGPL-2.1,"['model-repository', 'knowledge-base', 'pretrained']",openkim/kim-api,https://github.com/openkim/kim-api,2014-07-28 21:21:08,2025-12-01 21:17:42.000,2025-04-29 14:39:02,2414.0,19.0,8.0,60.0,15.0,22.0,35.0,,,,27.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
211,FAENet,,rep-learn,https://github.com/vict0rsch/faenet,Frame Averaging Equivariant GNN for materials modeling.,12,False,MIT,,vict0rsch/faenet,https://github.com/vict0rsch/faenet,2023-02-10 22:10:27,2025-02-12 17:26:03.000,2023-10-12 08:46:22,125.0,3.0,2.0,6.0,,,34.0,2023-09-12 04:00:49.000,0.1.2,3.0,3.0,faenet,,,3.0,3.0,https://pypi.org/project/faenet,2023-09-14 21:06:36.000,,164.0,164.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
